arm,embryo,dimension,stratum,metric,count,status
D10_adapted_replacement,6bba,density10,middle,division_fn,12,measured
D10_adapted_replacement,6bba,density10,middle,division_fp,24,measured
D10_adapted_replacement,6bba,density10,middle,edge_fn,610,measured
D10_adapted_replacement,6bba,density10,middle,edge_fp,917,measured
D10_adapted_replacement,6bba,density10,middle,edge_tp,9608,measured
D10_adapted_replacement,6bba,density10,no_assigned_observation,division_fn,2,measured
D10_adapted_replacement,6bba,density10,no_assigned_observation,edge_fn,2078,measured
D10_adapted_replacement,6bba,depth,high,division_fn,22,measured
D10_adapted_replacement,6bba,depth,high,division_fp,252,measured
D10_adapted_replacement,6bba,depth,high,division_tp,13,measured
D10_adapted_replacement,6bba,depth,high,edge_fn,1483,measured
D10_adapted_replacement,6bba,depth,high,edge_fp,1430,measured
D10_adapted_replacement,6bba,depth,high,edge_tp,30021,measured
D10_adapted_replacement,6bba,depth,low,division_fn,36,measured
D10_adapted_replacement,6bba,depth,low,division_fp,236,measured
D10_adapted_replacement,6bba,depth,low,division_tp,10,measured
D10_adapted_replacement,6bba,depth,low,edge_fn,1890,measured
D10_adapted_replacement,6bba,depth,low,edge_fp,1767,measured
D10_adapted_replacement,6bba,depth,low,edge_tp,35413,measured
D10_adapted_replacement,6bba,depth,middle,division_fn,36,measured
D10_adapted_replacement,6bba,depth,middle,division_fp,276,measured
D10_adapted_replacement,6bba,depth,middle,division_tp,8,measured
D10_adapted_replacement,6bba,depth,middle,edge_fn,1594,measured
D10_adapted_replacement,6bba,depth,middle,edge_fp,1616,measured
D10_adapted_replacement,6bba,depth,middle,edge_tp,38656,measured
D10_adapted_replacement,6bba,event_support,division_cross,division_fp,49,measured
D10_adapted_replacement,6bba,event_support,division_extra,division_fp,715,measured
D10_adapted_replacement,6bba,event_support,division_no_fork,division_fn,71,measured
D10_adapted_replacement,6bba,event_support,division_observation,division_fn,22,measured
D10_adapted_replacement,6bba,event_support,division_topology,division_fn,1,measured
D10_adapted_replacement,6bba,intensity,high,division_fn,31,measured
D10_adapted_replacement,6bba,intensity,high,division_fp,218,measured
D10_adapted_replacement,6bba,intensity,high,division_tp,11,measured
D10_adapted_replacement,6bba,intensity,high,edge_fn,708,measured
D10_adapted_replacement,6bba,intensity,high,edge_fp,1089,measured
D10_adapted_replacement,6bba,intensity,high,edge_tp,27126,measured
D10_adapted_replacement,6bba,intensity,low,division_fn,14,measured
D10_adapted_replacement,6bba,intensity,low,division_fp,231,measured
D10_adapted_replacement,6bba,intensity,low,division_tp,10,measured
D10_adapted_replacement,6bba,intensity,low,edge_fn,828,measured
D10_adapted_replacement,6bba,intensity,low,edge_fp,1585,measured
D10_adapted_replacement,6bba,intensity,low,edge_tp,33192,measured
D10_adapted_replacement,6bba,intensity,middle,division_fn,47,measured
D10_adapted_replacement,6bba,intensity,middle,division_fp,315,measured
D10_adapted_replacement,6bba,intensity,middle,division_tp,10,measured
D10_adapted_replacement,6bba,intensity,middle,edge_fn,1353,measured
D10_adapted_replacement,6bba,intensity,middle,edge_fp,2139,measured
D10_adapted_replacement,6bba,intensity,middle,edge_tp,43772,measured
D10_adapted_replacement,6bba,intensity,no_assigned_observation,division_fn,2,measured
D10_adapted_replacement,6bba,intensity,no_assigned_observation,edge_fn,2078,measured
D10_adapted_replacement,6bba,local_contrast,high,division_fn,39,measured
D10_adapted_replacement,6bba,local_contrast,high,division_fp,313,measured
D10_adapted_replacement,6bba,local_contrast,high,division_tp,17,measured
D10_adapted_replacement,6bba,local_contrast,high,edge_fn,477,measured
D10_adapted_replacement,6bba,local_contrast,high,edge_fp,836,measured
D10_adapted_replacement,6bba,local_contrast,high,edge_tp,34142,measured
D10_adapted_replacement,6bba,local_contrast,low,division_fn,17,measured
D10_adapted_replacement,6bba,local_contrast,low,division_fp,155,measured
D10_adapted_replacement,6bba,local_contrast,low,division_tp,4,measured
D10_adapted_replacement,6bba,local_contrast,low,edge_fn,1325,measured
D10_adapted_replacement,6bba,local_contrast,low,edge_fp,2229,measured
D10_adapted_replacement,6bba,local_contrast,low,edge_tp,26964,measured
D10_adapted_replacement,6bba,local_contrast,middle,division_fn,36,measured
D10_adapted_replacement,6bba,local_contrast,middle,division_fp,296,measured
D10_adapted_replacement,6bba,local_contrast,middle,division_tp,10,measured
D10_adapted_replacement,6bba,local_contrast,middle,edge_fn,1087,measured
D10_adapted_replacement,6bba,local_contrast,middle,edge_fp,1748,measured
D10_adapted_replacement,6bba,local_contrast,middle,edge_tp,42984,measured
D10_adapted_replacement,6bba,local_contrast,no_assigned_observation,division_fn,2,measured
D10_adapted_replacement,6bba,local_contrast,no_assigned_observation,edge_fn,2078,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,division_fn,74,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,division_fp,505,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,division_tp,29,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,edge_fn,3113,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,edge_fp,3004,measured
D10_adapted_replacement,6bba,spatial_boundary,interior,edge_tp,69875,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,division_fn,20,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,division_fp,259,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,division_tp,2,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,edge_fn,1854,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,edge_fp,1809,measured
D10_adapted_replacement,6bba,spatial_boundary,within_7um,edge_tp,34215,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,division_fn,3,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,division_fp,46,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,division_tp,1,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,edge_fn,281,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,edge_fp,166,measured
D10_adapted_replacement,6bba,temporal_boundary,boundary,edge_tp,4356,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,division_fn,91,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,division_fp,718,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,division_tp,30,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,edge_fn,4686,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,edge_fp,4647,measured
D10_adapted_replacement,6bba,temporal_boundary,interior,edge_tp,99734,measured
D10_frozen,44b6,close_cells,isolated,division_fn,14,measured
D10_frozen,44b6,close_cells,isolated,division_fp,65,measured
D10_frozen,44b6,close_cells,isolated,division_tp,6,measured
D10_frozen,44b6,close_cells,isolated,edge_fn,651,measured
D10_frozen,44b6,close_cells,isolated,edge_fp,714,measured
D10_frozen,44b6,close_cells,isolated,edge_tp,14365,measured
D10_frozen,44b6,close_cells,within_7um_competitor,division_fn,4,measured
D10_frozen,44b6,close_cells,within_7um_competitor,division_fp,23,measured
D10_frozen,44b6,close_cells,within_7um_competitor,division_tp,2,measured
D10_frozen,44b6,close_cells,within_7um_competitor,edge_fn,329,measured
D10_frozen,44b6,close_cells,within_7um_competitor,edge_fp,464,measured
D10_frozen,44b6,close_cells,within_7um_competitor,edge_tp,4481,measured
D10_frozen,44b6,density10,high,division_fn,4,measured
D10_frozen,44b6,density10,high,division_fp,18,measured
D10_frozen,44b6,density10,high,division_tp,4,measured
D10_frozen,44b6,density10,high,edge_fn,331,measured
D10_frozen,44b6,density10,high,edge_fp,474,measured
D10_frozen,44b6,density10,high,edge_tp,5647,measured
D10_frozen,44b6,density10,low,division_fn,3,measured
D10_frozen,44b6,density10,low,division_fp,28,measured
D10_frozen,44b6,density10,low,division_tp,3,measured
D10_frozen,44b6,density10,low,edge_fn,57,measured
D10_frozen,44b6,density10,low,edge_fp,108,measured
D10_frozen,44b6,density10,low,edge_tp,3112,measured
D10_frozen,44b6,density10,middle,division_fn,11,measured
D10_frozen,44b6,density10,middle,division_fp,42,measured
D10_frozen,44b6,density10,middle,division_tp,1,measured
D10_frozen,44b6,density10,middle,edge_fn,377,measured
D10_frozen,44b6,density10,middle,edge_fp,596,measured
D10_frozen,44b6,density10,middle,edge_tp,10087,measured
D10_frozen,44b6,density10,no_assigned_observation,edge_fn,215,measured
D10_frozen,44b6,depth,high,division_fn,6,measured
D10_frozen,44b6,depth,high,division_fp,28,measured
D10_frozen,44b6,depth,high,division_tp,1,measured
D10_frozen,44b6,depth,high,edge_fn,277,measured
D10_frozen,44b6,depth,high,edge_fp,342,measured
D10_frozen,44b6,depth,high,edge_tp,4475,measured
D10_frozen,44b6,depth,low,division_fn,3,measured
D10_frozen,44b6,depth,low,division_fp,17,measured
D10_frozen,44b6,depth,low,division_tp,2,measured
D10_frozen,44b6,depth,low,edge_fn,248,measured
D10_frozen,44b6,depth,low,edge_fp,253,measured
D10_frozen,44b6,depth,low,edge_tp,4480,measured
D10_frozen,44b6,depth,middle,division_fn,9,measured
D10_frozen,44b6,depth,middle,division_fp,43,measured
D10_frozen,44b6,depth,middle,division_tp,5,measured
D10_frozen,44b6,depth,middle,edge_fn,455,measured
D10_frozen,44b6,depth,middle,edge_fp,583,measured
D10_frozen,44b6,depth,middle,edge_tp,9891,measured
D10_frozen,44b6,event_support,division_cross,division_fp,1,measured
D10_frozen,44b6,event_support,division_extra,division_fp,87,measured
D10_frozen,44b6,event_support,division_no_fork,division_fn,15,measured
D10_frozen,44b6,event_support,division_observation,division_fn,2,measured
D10_frozen,44b6,event_support,division_topology,division_fn,1,measured
D10_frozen,44b6,intensity,high,division_fn,4,measured
D10_frozen,44b6,intensity,high,division_fp,24,measured
D10_frozen,44b6,intensity,high,division_tp,2,measured
D10_frozen,44b6,intensity,high,edge_fn,262,measured
D10_frozen,44b6,intensity,high,edge_fp,408,measured
D10_frozen,44b6,intensity,high,edge_tp,5857,measured
D10_frozen,44b6,intensity,low,division_fn,2,measured
D10_frozen,44b6,intensity,low,division_fp,13,measured
D10_frozen,44b6,intensity,low,division_tp,4,measured
D10_frozen,44b6,intensity,low,edge_fn,89,measured
D10_frozen,44b6,intensity,low,edge_fp,169,measured
D10_frozen,44b6,intensity,low,edge_tp,2564,measured
D10_frozen,44b6,intensity,middle,division_fn,12,measured
D10_frozen,44b6,intensity,middle,division_fp,51,measured
D10_frozen,44b6,intensity,middle,division_tp,2,measured
D10_frozen,44b6,intensity,middle,edge_fn,414,measured
D10_frozen,44b6,intensity,middle,edge_fp,601,measured
D10_frozen,44b6,intensity,middle,edge_tp,10425,measured
D10_frozen,44b6,intensity,no_assigned_observation,edge_fn,215,measured
D10_frozen,44b6,local_contrast,high,division_fn,5,measured
D10_frozen,44b6,local_contrast,high,division_fp,35,measured
D10_frozen,44b6,local_contrast,high,division_tp,3,measured
D10_frozen,44b6,local_contrast,high,edge_fn,177,measured
D10_frozen,44b6,local_contrast,high,edge_fp,287,measured
D10_frozen,44b6,local_contrast,high,edge_tp,6678,measured
D10_frozen,44b6,local_contrast,low,division_fn,3,measured
D10_frozen,44b6,local_contrast,low,division_fp,10,measured
D10_frozen,44b6,local_contrast,low,division_tp,2,measured
D10_frozen,44b6,local_contrast,low,edge_fn,113,measured
D10_frozen,44b6,local_contrast,low,edge_fp,199,measured
D10_frozen,44b6,local_contrast,low,edge_tp,1946,measured
D10_frozen,44b6,local_contrast,middle,division_fn,10,measured
D10_frozen,44b6,local_contrast,middle,division_fp,43,measured
D10_frozen,44b6,local_contrast,middle,division_tp,3,measured
D10_frozen,44b6,local_contrast,middle,edge_fn,475,measured
D10_frozen,44b6,local_contrast,middle,edge_fp,692,measured
D10_frozen,44b6,local_contrast,middle,edge_tp,10222,measured
D10_frozen,44b6,local_contrast,no_assigned_observation,edge_fn,215,measured
D10_frozen,44b6,spatial_boundary,interior,division_fn,16,measured
D10_frozen,44b6,spatial_boundary,interior,division_fp,66,measured
D10_frozen,44b6,spatial_boundary,interior,division_tp,6,measured
D10_frozen,44b6,spatial_boundary,interior,edge_fn,775,measured
D10_frozen,44b6,spatial_boundary,interior,edge_fp,960,measured
D10_frozen,44b6,spatial_boundary,interior,edge_tp,15671,measured
D10_frozen,44b6,spatial_boundary,within_7um,division_fn,2,measured
D10_frozen,44b6,spatial_boundary,within_7um,division_fp,22,measured
D10_frozen,44b6,spatial_boundary,within_7um,division_tp,2,measured
D10_frozen,44b6,spatial_boundary,within_7um,edge_fn,205,measured
D10_frozen,44b6,spatial_boundary,within_7um,edge_fp,218,measured
D10_frozen,44b6,spatial_boundary,within_7um,edge_tp,3175,measured
D10_frozen,44b6,temporal_boundary,boundary,division_fp,3,measured
D10_frozen,44b6,temporal_boundary,boundary,edge_fn,78,measured
D10_frozen,44b6,temporal_boundary,boundary,edge_fp,54,measured
D10_frozen,44b6,temporal_boundary,boundary,edge_tp,721,measured
D10_frozen,44b6,temporal_boundary,interior,division_fn,18,measured
D10_frozen,44b6,temporal_boundary,interior,division_fp,85,measured
D10_frozen,44b6,temporal_boundary,interior,division_tp,8,measured
D10_frozen,44b6,temporal_boundary,interior,edge_fn,902,measured
D10_frozen,44b6,temporal_boundary,interior,edge_fp,1124,measured
D10_frozen,44b6,temporal_boundary,interior,edge_tp,18125,measured
D10_frozen,6bba,close_cells,isolated,division_fn,80,measured
D10_frozen,6bba,close_cells,isolated,division_fp,848,measured
D10_frozen,6bba,close_cells,isolated,division_tp,32,measured
D10_frozen,6bba,close_cells,isolated,edge_fn,4209,measured
D10_frozen,6bba,close_cells,isolated,edge_fp,3801,measured
D10_frozen,6bba,close_cells,isolated,edge_tp,97738,measured
D10_frozen,6bba,close_cells,within_7um_competitor,division_fn,11,measured
D10_frozen,6bba,close_cells,within_7um_competitor,division_fp,13,measured
D10_frozen,6bba,close_cells,within_7um_competitor,division_tp,2,measured
D10_frozen,6bba,close_cells,within_7um_competitor,edge_fn,713,measured
D10_frozen,6bba,close_cells,within_7um_competitor,edge_fp,1078,measured
D10_frozen,6bba,close_cells,within_7um_competitor,edge_tp,6397,measured
D10_frozen,6bba,density10,high,division_fn,9,measured
D10_frozen,6bba,density10,high,division_fp,19,measured
D10_frozen,6bba,density10,high,division_tp,1,measured
D10_frozen,6bba,density10,high,edge_fn,716,measured
D10_frozen,6bba,density10,high,edge_fp,1051,measured
D10_frozen,6bba,density10,high,edge_tp,7934,measured
D10_frozen,6bba,density10,low,division_fn,68,measured
D10_frozen,6bba,density10,low,division_fp,797,measured
D10_frozen,6bba,density10,low,division_tp,33,measured
D10_frozen,6bba,density10,low,edge_fn,1516,measured
D10_frozen,6bba,density10,low,edge_fp,2872,measured
D10_frozen,6bba,density10,low,edge_tp,86595,measured
D10_frozen,6bba,density10,middle,division_fn,12,measured
D10_frozen,6bba,density10,middle,division_fp,45,measured
D10_frozen,6bba,density10,middle,edge_fn,612,measured
D10_frozen,6bba,density10,middle,edge_fp,956,measured
D10_frozen,6bba,density10,middle,edge_tp,9606,measured
D10_frozen,6bba,density10,no_assigned_observation,division_fn,2,measured
D10_frozen,6bba,density10,no_assigned_observation,edge_fn,2078,measured
D10_frozen,6bba,depth,high,division_fn,21,measured
D10_frozen,6bba,depth,high,division_fp,267,measured
D10_frozen,6bba,depth,high,division_tp,14,measured
D10_frozen,6bba,depth,high,edge_fn,1468,measured
D10_frozen,6bba,depth,high,edge_fp,1437,measured
D10_frozen,6bba,depth,high,edge_tp,30036,measured
D10_frozen,6bba,depth,low,division_fn,35,measured
D10_frozen,6bba,depth,low,division_fp,282,measured
D10_frozen,6bba,depth,low,division_tp,11,measured
D10_frozen,6bba,depth,low,edge_fn,1872,measured
D10_frozen,6bba,depth,low,edge_fp,1801,measured
D10_frozen,6bba,depth,low,edge_tp,35431,measured
D10_frozen,6bba,depth,middle,division_fn,35,measured
D10_frozen,6bba,depth,middle,division_fp,312,measured
D10_frozen,6bba,depth,middle,division_tp,9,measured
D10_frozen,6bba,depth,middle,edge_fn,1582,measured
D10_frozen,6bba,depth,middle,edge_fp,1641,measured
D10_frozen,6bba,depth,middle,edge_tp,38668,measured
D10_frozen,6bba,event_support,division_cross,division_fp,38,measured
D10_frozen,6bba,event_support,division_extra,division_fp,823,measured
D10_frozen,6bba,event_support,division_no_fork,division_fn,68,measured
D10_frozen,6bba,event_support,division_observation,division_fn,22,measured
